# 문맥 주석이 없거나 사람이 먼저 확인할 예문. 고친 값은 gloss_overrides.jsonl에 같은 id로 적는다.
id	level	de	ko	reasons
s7ff2051022	a2	Ich habe viele Interessen: Sport, Lesen, Kultur, Reisen.	저는 스포츠, 독서, 문화, 여행 등 관심사가 많아요.	no_gloss
sf75c1d3a1d	a2	Ich habe viele Interessen: Sport, Lesen, Handarbeit, Tanzen.	저는 스포츠, 독서, 수공예, 춤 등 관심사가 많아요.	no_gloss
s9c5e33ef4f	a2	Ich interessiere mich für Fußball.	저는 축구에 관심이 있어요.	no_gloss
sa8d8893e67	a2	Den Artikel über Brasilien finde ich sehr interessant.	브라질에 관한 그 기사가 매우 흥미로워요.	no_gloss
sd418e1ce36	a2	Das Thema Kindererziehung interessiert mich sehr.	저는 자녀 교육이라는 주제에 관심이 많아요.	no_gloss
s112ff66b15	a2	Ich interessiere mich sehr für Fußball.	저는 축구에 관심이 아주 많아요.	no_gloss
s6643ad5918	a2	Ich lese gerade ein interessantes Buch.	저는 지금 흥미로운 책을 읽고 있어요.	no_gloss
s888f516cd4	a2	Ich habe einen interessanten Bericht gelesen.	저는 흥미로운 보고서를 읽었어요.	no_gloss
s109ffc8790	a2	Komm schnell! Im Radio kommt ein Interview mit deinem Lieblingssänger.	빨리 오세요! 라디오에서 좋아하는 가수의 인터뷰가 나와요.	no_gloss
s17f2600b37	a2	Ich habe im Fernsehen ein interessantes Interview mit zwei Schauspielern gesehen.	저는 텔레비전에서 배우 두 명의 흥미로운 인터뷰를 봤어요.	no_gloss
s38f0a000a2	a2	Ich mag Jeans lieber als Röcke.	저는 치마보다 청바지를 더 좋아해요.	no_gloss
s49e3c420cf	a2	Nicht nur junge Leute tragen Jeans.	젊은 사람들만 청바지를 입는 것은 아니에요.	no_gloss
sab4da5d3bd	a2	Das Restaurant hat jeden Tag geöffnet.	그 식당은 매일 문을 열어요.	no_gloss
s7819a9c15c	a2	Jedes Kind bekommt einen Ball.	아이마다 공을 하나씩 받아요.	no_gloss
s2e117400fa	a2	Jedes Kind bekommt ein Spiel.	아이마다 장난감을 하나씩 받아요.	no_gloss
s8336e421b2	a2	Die Prospekte bekommen Sie in jedem Reisebüro.	그 안내 책자는 어느 여행사에서나 받을 수 있어요.	no_gloss
sc1cbf564c9	a2	Im Supermarkt gibt es keine Schmerztabletten. Das weiß doch jeder.	슈퍼마켓에는 진통제가 없어요. 그건 누구나 알잖아요.	no_gloss
s9cff996ae5	a2	Hat jemand meinen Stift?	제 펜을 가진 사람이 있나요?	no_gloss
s235c4d75d5	a2	Hallo, ist jemand da?	안녕하세요, 누구 계세요?	no_gloss
s86a6816bea	a2	Hat jemand einen Bleistift für mich?	저에게 빌려줄 연필이 있는 분 있나요?	no_gloss
s35ab1d3172	a2	Kennst du jemand, der mir ein Fahrrad leihen kann?	나한테 자전거를 빌려줄 수 있는 사람을 알아?	no_gloss
s2d414038f0	a2	Ich jogge gern im Park.	저는 공원에서 조깅하는 것을 좋아해요.	no_gloss
s93dd1af1e3	a2	Wir übernachten in einer Jugendherberge.	우리는 유스호스텔에서 묵어요.	no_gloss
s57fcd7d697	a2	Wo habt ihr übernachtet? – In einer Jugendherberge.	어디에서 묵었어요? – 유스호스텔에서요.	no_gloss
sed1ef12d31	a2	Haben Sie am Montag Zeit? - Einen Moment, ich schaue in meinem Kalender.	월요일에 시간 있으세요? – 잠시만요, 달력을 볼게요.	no_gloss
s81d9aad06e	a2	Ich schreibe alle Termine in meinen Kalender.	저는 모든 일정을 달력에 적어요.	no_gloss
scf2272f22d	a2	Ich habe den Termin in meinem Kalender notiert.	저는 그 약속을 달력에 적어 두었어요.	no_gloss
sef79d3b87b	a2	Haben Sie am Montag Zeit? – Moment. Ich muss erst in meinem Terminkalender nachschauen.	월요일에 시간 있으세요? – 잠시만요. 먼저 일정표를 확인해야 해요.	no_gloss
s80f8635d06	a2	Heute ist es sehr kalt.	오늘은 매우 추워요.	no_gloss
sbbdbb5324c	a2	Der Kaffee ist kalt. Ich möchte ihn nicht mehr trinken.	커피가 식었어요. 이제 마시고 싶지 않아요.	no_gloss
s5df98b7657	a2	Es ist kalt heute.	오늘은 추워요.	no_gloss
s6942c11a14	a2	Du hast ja ganz kalte Hände.	네 손이 정말 차갑구나.	no_gloss
s7ef021a541	a2	Das Mittagessen ist kalt geworden.	점심이 식었어요.	no_gloss
sae86574d37	a2	Abends essen wir immer kalt.	우리는 저녁에 항상 찬 음식을 먹어요.	no_gloss
sfa1e944174	a2	Wir hatten einen kalten Winter.	추운 겨울을 보냈어요.	no_gloss
s4c34cd97f3	a2	Mir ist kalt. Mach bitte die Heizung an.	추워요. 난방을 켜 주세요.	no_gloss
s6f008ec82a	a2	Bei dieser Kälte fahre ich nicht mit dem Fahrrad.	이렇게 추울 때는 자전거를 타지 않아요.	no_gloss
sda58c1a195	a2	Hannes hat eine neue Kamera. Er kann mit der Kamera Fotos und Filme machen.	하네스에게 새 카메라가 있어요. 그 카메라로 사진과 영상을 찍을 수 있어요.	no_gloss
sc768f8a0f5	a2	Ich habe eine ganz neue Kamera.	저에게는 아주 새것인 카메라가 있어요.	no_gloss
s9912beadbc	a2	Isst du lieber Käse oder Wurst?	치즈와 소시지 중 어느 것을 더 좋아해?	no_gloss
s561c77fc3c	a2	Möchtest du Käse aufs Brot?	빵에 치즈를 얹어 줄까?	no_gloss
s457f649d94	a2	Meine Tochter wünscht sich eine Katze.	제 딸은 고양이를 갖고 싶어 해요.	no_gloss
sfd82935233	a2	Bitte bring die Kartoffeln in den Keller!	감자를 지하실로 가져다주세요!	no_gloss
s666e13bcce	a2	Die Waschmaschinen sind im Keller.	세탁기는 지하실에 있어요.	no_gloss
sd79a0a3e1e	a2	Unser Keller ist nicht besonders groß.	우리 집 지하실은 그다지 크지 않아요.	no_gloss
sd53320af31	a2	Deine Deutschkenntnisse sind sehr gut!	독일어 실력이 정말 좋아요!	no_gloss
sb9421c98e4	a2	Ich möchte meine Computerkenntnisse verbessern.	저는 컴퓨터 활용 능력을 향상하고 싶어요.	no_gloss
sf948b9ab2c	a2	In vielen Berufen braucht man heute Sprachkenntnisse.	오늘날 많은 직업에서 외국어 능력이 필요해요.	no_gloss
s74e482cd21	a2	Ich möchte meine Deutschkenntnisse verbessern.	저는 독일어 실력을 향상하고 싶어요.	no_gloss
sbf138df83a	a2	Meine Mutter bekommt eine schöne Kette zum Geburtstag.	제 어머니는 생일 선물로 예쁜 목걸이를 받아요.	no_gloss
s3935117922	a2	Ich habe zum Geburtstag eine goldene Kette bekommen.	저는 생일 선물로 금목걸이를 받았어요.	no_gloss
s9dda17e6db	a2	Diese Kirche ist fast 800 Jahre alt.	이 교회는 거의 800년 되었어요.	no_gloss
sec5dd561b5	a2	Diese Kirche ist aus dem 12. Jahrhundert.	이 교회는 12세기에 지어졌어요.	no_gloss
seed9fded17	a2	Können wir uns heute Mittag treffen? – Ja, das klappt.	오늘 점심때 만날 수 있을까요? – 네, 가능해요.	no_gloss
s0a829daaf8	a2	Wie war die Reise? - Gut, es hat alles super geklappt.	여행은 어땠어요? – 좋았어요. 모든 일이 아주 잘됐어요.	no_gloss
s22eba0d7d4	a2	Wie war die Reise? – Gut. Es hat alles prima geklappt.	여행은 어땠어요? – 좋았어요. 모든 일이 아주 잘됐어요.	no_gloss
s4d42f93e61	a2	Jakob kann sehr gut Klavier spielen.	야코프는 피아노를 아주 잘 쳐요.	no_gloss
s33d97b0df5	a2	Meine Tochter möchte Klavier spielen lernen.	제 딸은 피아노 치는 법을 배우고 싶어 해요.	no_gloss
s00f2691609	a2	Julia möchte ein rotes Kleid kaufen.	율리아는 빨간 원피스를 사고 싶어 해요.	no_gloss
s097dd3a686	a2	Ich habe mir ein neues Kleid gekauft.	저는 새 원피스를 샀어요.	no_gloss
sa06256e1d6	a2	Molly ist ein kluges Mädchen.	몰리는 똑똑한 여자아이예요.	no_gloss
sbc12e8f05e	a2	Lisa ist sehr klug. Sie bekommt immer gute Noten.	리자는 아주 똑똑해요. 늘 좋은 성적을 받아요.	no_gloss
s896a1c5b8d	a2	Das ist klug von dir.	그건 네가 현명하게 한 일이야.	no_gloss
s92f37e6c72	a2	Ich halte sie für klug.	저는 그 여자가 똑똑하다고 생각해요.	no_gloss
s054cdac6cd	a2	Er hat sich in der Diskussion nicht besonders klug verhalten.	그는 토론에서 그다지 현명하게 행동하지 않았어요.	no_gloss
se456c5ad15	a2	Das ist ein kluger Hund.	이 개는 똑똑해요.	no_gloss
s8321219cd1	a2	Der Film war sehr komisch. Wir haben viel gelacht.	영화가 아주 재미있었어요. 우리는 많이 웃었어요.	no_gloss
s1ef020a802	a2	Eine grüne Hose und gelbe Schuhe? Das sieht komisch aus.	초록색 바지에 노란색 신발이라고요? 이상해 보여요.	no_gloss
s0e575e61c4	a2	Das Essen schmeckt komisch. Probier mal!	음식 맛이 이상해. 한번 먹어 봐!	no_gloss
sbb6c403cb5	a2	Das Essen schmeckt komisch. Probier mal.	음식 맛이 이상해. 한번 먹어 봐.	no_gloss
s4ebdd2301f	a2	Ich habe wenig Kontakt zu meinen Kollegen.	저는 동료들과 거의 교류하지 않아요.	no_gloss
s63ed48c1b2	a2	Bitte schicken Sie mir Ihre Kontaktdaten!	연락처를 보내 주세요!	no_gloss
s4145957ddc	a2	Können Sie bei meinem Auto bitte das Öl kontrollieren?	제 차의 오일을 확인해 주시겠어요?	no_gloss
sdfc659184c	a2	Bitte öffnen Sie Ihren Koffer, wir müssen Ihr Gepäck kontrollieren.	가방을 열어 주세요. 수하물을 검사해야 해요.	no_gloss
sbdefddf748	a2	Beim Auto müssen Sie regelmäßig das Öl kontrollieren.	자동차 오일은 정기적으로 확인해야 해요.	no_gloss
scf39d38594	a2	Können Sie bitte meinen Brief korrigieren?	제 편지를 고쳐 주시겠어요?	no_gloss
s0a921f284d	a2	Für das Konzert am Sonntag gibt es noch Karten.	일요일 콘서트 표가 아직 남아 있어요.	no_gloss
s09431077a0	a2	Der Arzt sagt, ich muss etwas für meinen Körper tun, z. B. schwimmen oder Fahrrad fahren.	의사는 제가 건강을 위해 수영이나 자전거 타기 같은 운동을 해야 한다고 해요.	no_gloss
sb656d4b754	a2	Körperliche Arbeit macht mir nichts aus.	육체노동도 괜찮아요.	no_gloss
s8b77023d03	a2	Kosmetik können Sie im Erdgeschoss kaufen.	화장품은 1층에서 살 수 있어요.	no_gloss
scbf13d078c	a2	Diese Zeitschrift kostet nichts. Sie ist kostenlos.	이 잡지는 돈이 들지 않아요. 무료예요.	no_gloss
s7f7e24a641	a2	Meine Tante ist im Krankenhaus.	제 이모는 병원에 있어요.	no_gloss
s882a329ebd	a2	Er hat sich verletzt und muss ins Krankenhaus.	그는 다쳐서 병원에 가야 해요.	no_gloss
s5439aed4c1	a2	Er hat sich verletzt und musste ins Krankenhaus.	그는 다쳐서 병원에 가야 했어요.	no_gloss
s51a6bdaabf	a2	Bei welcher Krankenkasse sind Sie?	어느 건강보험에 가입하셨어요?	no_gloss
sbe0e58751a	a2	Die Krankenkasse bezahlt die Medikamente.	건강보험에서 약값을 내 줘요.	no_gloss
sb7ca72075a	a2	Welche Krankheit hat Herr Brandner?	브란트너 씨는 무슨 병에 걸렸어요?	no_gloss
s2ce12ced69	a2	Gegen welche Krankheiten sollte ich mich impfen lassen?	어떤 질병의 예방접종을 받아야 하나요?	no_gloss
scd60cfc18c	a2	Was für eine Krankheit hat Herr Brandner?	브란트너 씨는 어떤 병에 걸렸어요?	no_gloss
s86652258c8	a2	Ich brauche einen Kredit von der Bank.	은행 대출이 필요해요.	no_gloss
s72edd4ab3b	a2	Bezahlen Sie mit Kreditkarte?	신용카드로 결제하세요?	no_gloss
sd052a1ee3c	a2	Ich habe den Wagen auf Kredit gekauft.	저는 그 차를 할부로 샀어요.	no_gloss
s91ef7afea5	a2	Wir haben von der Bank einen Kredit bekommen.	우리는 은행에서 대출을 받았어요.	no_gloss
s2111074fdf	a2	Fahren Sie an der nächsten Kreuzung rechts.	다음 교차로에서 우회전하세요.	no_gloss
s855688e3ec	a2	Miriam liest gern spannende Krimis.	미리암은 흥미진진한 추리소설 읽기를 좋아해요.	no_gloss
s93cdfb5bf1	a2	Schauen wir am Sonntag zusammen den Tatort? – Nein, ich mag keine Krimis.	일요일에 같이 「타트오르트」 볼까요? 아니요, 저는 범죄물을 좋아하지 않아요.	no_gloss
sab39cef57b	a2	Heute Abend kommt ein spannender Krimi im Fernsehen.	오늘 저녁에 흥미진진한 범죄 드라마를 TV에서 해요.	no_gloss
sa5a0ea0c1a	a2	Es ist kühl draußen. Zieh dir eine Jacke an.	밖이 쌀쌀해. 재킷을 입어.	no_gloss
s08f187325a	a2	Ich finde fremde Länder und Kulturen sehr interessant.	저는 외국과 그 문화를 아주 흥미롭게 생각해요.	no_gloss
sfe408fdc22	a2	Jana interessiert sich sehr für Kultur. Sie geht jede Woche ins Theater oder ins Museum.	야나는 문화에 관심이 아주 많아요. 매주 극장이나 박물관에 가요.	no_gloss
sae5b0d120f	a2	Ich interessiere mich für andere Länder und Kulturen.	저는 다른 나라와 문화에 관심이 있어요.	no_gloss
s4e8106a0fe	a2	Sonja kann nicht arbeiten. Sie muss sich um ihre Tochter kümmern.	존야는 일을 할 수 없어요. 딸을 돌봐야 해요.	no_gloss
sb82dd60642	a2	Ich habe jetzt keine Zeit. Ich muss mich um das Essen kümmern.	지금은 시간이 없어요. 음식을 준비해야 해요.	no_gloss
s8a866ed37b	a2	Meine Arbeit gefällt mir nicht mehr. Ich habe heute gekündigt.	이제 제 일이 마음에 들지 않아요. 오늘 그만뒀어요.	no_gloss
s5ab3bc7613	a2	Ich war mit meiner Stelle nicht zufrieden und habe gekündigt.	저는 제 직장에 만족하지 못해서 그만뒀어요.	no_gloss
s955c0b3093	a2	Hast du deine Wohnung schon gekündigt?	너는 이미 집 임대 계약을 해지했어?	no_gloss
s120e93db7c	a2	Ich möchte die Zeitschrift nicht mehr. – Dann musst du schriftlich kündigen.	저는 이 잡지를 더 이상 받고 싶지 않아요. 그러면 서면으로 구독을 취소해야 해.	no_gloss
s9119ecd146	a2	Ich verstehe nichts von moderner Kunst.	저는 현대 미술을 전혀 이해하지 못해요.	no_gloss
s082806b628	a2	Kunst war mein Lieblingsfach in der Schule.	미술은 학교에서 제가 가장 좋아하는 과목이었어요.	no_gloss
s29796e0e34	a2	Mach bitte die Lampe an. Es ist so dunkel.	전등 좀 켜 줘. 너무 어두워.	no_gloss
s3f22d3b167	a2	Ich habe mir eine neue Lampe gekauft.	저는 새 전등을 샀어요.	no_gloss
s771f08d6a6	a2	Mach doch bitte die Lampe an. Es ist so dunkel hier.	전등 좀 켜 줘. 여기는 너무 어두워.	no_gloss
see46458ebf	a2	Die Landschaft ist sehr schön.	풍경이 아주 아름다워요.	no_gloss
s7d418238b0	a2	Die Landschaft ist sehr hügelig.	이 지역은 언덕이 아주 많아요.	no_gloss
s8f7b0bcce4	a2	Mir ist langweilig.	저는 심심해요.	no_gloss
sdbde94d2e5	a2	Sie findet Fußball sehr langweilig.	그 여자는 축구가 아주 지루하다고 생각해요.	no_gloss
s8fde9336f7	a2	Der Film war sehr langweilig.	그 영화는 매우 지루했어요.	no_gloss
sf89d142eba	a2	Lass mich in Ruhe!	나 좀 내버려 둬!	no_gloss
sb1e86228d2	a2	Kann ich mein Auto hier stehen lassen?	제 차를 여기 세워 둬도 돼요?	no_gloss
s37a6485082	a2	Ich kann meine kleine Tochter noch nicht allein lassen.	어린 딸을 아직 혼자 둘 수 없어요.	no_gloss
scd61d51176	a2	Am Samstag lasse ich mir die Haare schneiden.	토요일에 머리를 잘라요.	no_gloss
s07315a2396	a2	Ich lasse meine Kinder abends nur eine Stunde fernsehen.	저녁에는 아이들이 텔레비전을 한 시간만 보게 해요.	no_gloss
s170489031a	a2	Wo habe ich nur meine Brille gelassen?	안경을 대체 어디에 뒀죠?	no_gloss
sc9ff358148	a2	Ich habe meinen Anzug reinigen lassen.	정장을 세탁소에 맡겼어요.	no_gloss
s163e684f39	a2	Lass mich in Ruhe. Ich muss arbeiten.	나 좀 내버려 둬. 일해야 해.	no_gloss
s3c2be2b2b8	a2	Die Kanne ist fast leer. Ich mache neuen Tee.	주전자가 거의 비었어요. 차를 새로 끓일게요.	no_gloss
s1a6e2085f6	a2	Das Restaurant war fast leer.	식당은 거의 비어 있었어요.	no_gloss
s6b18edadb6	a2	Die Kanne ist fast leer. Ich mache uns neuen Tee.	주전자가 거의 비었어요. 우리 마실 차를 새로 끓일게요.	no_gloss
s8cf8930213	a2	Es tut mir leid, dass ich nicht kommen kann.	못 가서 미안해요.	no_gloss
s7973ea17bb	a2	Kannst du mir fünf Euro leihen?	5유로 빌려줄 수 있어?	no_gloss
s227ff5930c	a2	Ich habe mir von meinem Bruder 50 Euro geliehen.	형에게서 50유로를 빌렸어요.	no_gloss
s9d3efd0616	a2	Ich kann dir mein Fahrrad leihen.	내 자전거를 빌려줄 수 있어.	no_gloss
se6a1767dff	a2	Sie können das Buch in der Bibliothek ausleihen.	도서관에서 그 책을 빌릴 수 있어요.	no_gloss
s8164750f60	a2	Wir liefern Ihnen den Schrank nach Hause.	옷장을 집으로 배송해 드려요.	no_gloss
sffbbec4852	a2	Wir liefern Ihnen das Regal direkt ins Haus.	선반을 집 안까지 바로 배송해 드려요.	no_gloss
s69d69f4af9	a2	Ich schicke dir einen Link zu Deutschübungen.	독일어 연습문제 링크를 보내줄게.	no_gloss
s969c101440	a2	Bitte bringen Sie mir einen Löffel.	숟가락 하나 가져다주세요.	no_gloss
se58de1026e	a2	Bitte, bringen Sie mir einen Löffel.	숟가락 하나 가져다주세요.	no_gloss
s9d74e70948	a2	Das stimmt nicht! Das ist eine Lüge!	그건 사실이 아니에요! 그건 거짓말이에요!	no_gloss
s601116fddf	a2	Das ist eine Lüge!	그건 거짓말이에요!	no_gloss
s306cadecf6	a2	Du sollst nicht lügen.	거짓말하면 안 돼.	no_gloss
s1f7404996f	a2	Glaub ihm nicht, er lügt.	그 사람 말을 믿지 마. 거짓말하고 있어.	no_gloss
s0e0c5447f9	a2	Glaube nicht alles, was man dir sagt. Es ist oft gelogen.	남들이 하는 말을 다 믿지 마. 거짓말인 경우가 많아.	no_gloss
s1ad87c9a42	a2	Gehen wir heute Abend ins Kino? - Nein, ich habe keine Lust.	오늘 저녁에 영화 보러 갈까요? - 아니요, 내키지 않아요.	no_gloss
s22ed9e175b	a2	Ich habe Lust auf Schokolade.	초콜릿이 먹고 싶어요.	no_gloss
sce59180134	a2	Ich habe keine Lust zu grillen.	바비큐하고 싶지 않아요.	no_gloss
sc438a2fddf	a2	Hast du Lust auf einen Tee?	차 한잔할래?	no_gloss
s5749d4663c	a2	Mein Magen tut weh.	배가 아파요.	no_gloss
s22a33c03c5	a2	Mit tut der Magen weh. Ich habe Magenschmerzen.	배가 아파요. 복통이 있어요.	no_gloss
sfdbebdc054	a2	Hier ist die Mailbox von Susanne König.	주자네 쾨니히의 음성 사서함입니다.	no_gloss
s8d61f47382	a2	Ich habe dir auf die Mailbox gesprochen.	네 음성 사서함에 메시지를 남겼어.	no_gloss
sad324091e8	a2	Sag mal, wie gefällt dir mein neues Kleid?	그런데 내 새 원피스 어때?	no_gloss
sdc07c546cd	a2	Das erste Mal war ich vor fünf Jahren in England.	영국에 처음 간 건 5년 전이에요.	no_gloss
s3dea1ed1f8	a2	Tschüss, bis zum nächsten Mal!	잘 가요, 다음에 또 봐요!	no_gloss
s52bb8d0350	a2	Mein Sohn kann gut malen.	제 아들은 그림을 잘 그려요.	no_gloss
s8504ff2317	a2	Er hat ein schönes Bild gemalt.	그는 아름다운 그림을 그렸어요.	no_gloss
sd49b29b006	a2	Das Bild hat mein Vater gemalt.	이 그림은 아버지가 그렸어요.	no_gloss
s95878050db	a2	Manche Nachbarn sind unfreundlich.	몇몇 이웃은 불친절해요.	no_gloss
sc147771bd3	a2	An manchen Tagen ist das Zugfahren billiger.	어떤 날에는 기차 요금이 더 싸요.	no_gloss
sc239e4534f	a2	Manchmal essen wir im Restaurant.	가끔 식당에서 먹어요.	no_gloss
s2507e83eaf	a2	Rauchen Sie? - Manchmal.	담배 피우세요? - 가끔요.	no_gloss
s5a37e98f7e	a2	Manchmal gehe ich mit meiner Frau ins Café.	가끔 아내와 카페에 가요.	no_gloss
s37e8fb79d4	a2	Rauchen Sie? – Manchmal.	담배 피우세요? – 가끔요.	no_gloss
sf5f5476643	a2	Meine Lieblingsmannschaft hat 1:0 verloren.	제가 가장 좋아하는 팀이 1대 0으로 졌어요.	no_gloss
sb5def713c8	a2	Es ist kalt. Zieh deinen Mantel an!	추워. 코트 입어!	no_gloss
sb6c10c0324	a2	Ich gehe heute auf den Markt.	오늘 시장에 가요.	no_gloss
s5c8bac73c8	a2	Samstags ist hier Markt.	토요일마다 여기에 장이 서요.	no_gloss
